0.753873056	192.168.68.108	192.168.68.136	1972	78	27	0.029754080
0.766952058	192.168.68.108	192.168.68.136	1999	78	27	
0.767330159	192.168.68.136	192.168.68.108	78	2026	0	0.000378101
0.777099606	192.168.68.108	192.168.68.136	2026	78	27	
0.784602599	192.168.68.108	192.168.68.136	2053	78	27	
0.785369066	192.168.68.136	192.168.68.108	78	2080	0	0.000766467
0.795263157	192.168.68.108	192.168.68.136	2080	78	27	
0.795722674	192.168.68.108	192.168.68.136	86	78	0	0.071674021
0.805546665	192.168.68.108	192.168.68.136	2107	78	27	
0.805908468	192.168.68.136	192.168.68.108	78	2134	0	0.000361803
0.817752892	192.168.68.108	192.168.68.136	1	78	0	0.068140252
0.817753150	192.168.68.108	192.168.68.136	1	78	0	0.068157995
0.817753228	192.168.68.108	192.168.68.136	1	78	0	0.068134269
0.817753295	192.168.68.108	192.168.68.136	31	78	0	0.068127906
0.817753361	192.168.68.108	192.168.68.136	2134	78	27	
0.830408121	192.168.68.108	192.168.68.136	2161	78	27	
0.830666901	192.168.68.136	192.168.68.108	78	2188	0	0.000258780
0.837452246	192.168.68.108	192.168.68.136	2188	78	27	
0.846859302	192.168.68.108	192.168.68.136	2215	78	27	
0.847165024	192.168.68.136	192.168.68.108	78	2242	0	0.000305722
0.856402805	192.168.68.108	192.168.68.136	2242	78	27	
0.869184070	192.168.68.108	192.168.68.136	2269	78	27	
0.869488938	192.168.68.136	192.168.68.108	78	2296	0	0.000304868
0.878616390	192.168.68.108	192.168.68.136	2296	78	27	
0.887928122	192.168.68.108	192.168.68.136	2323	78	27	
0.888171617	192.168.68.136	192.168.68.108	78	2350	0	0.000243495
0.898783994	192.168.68.108	192.168.68.136	2350	78	27	
0.909103885	192.168.68.108	192.168.68.136	2377	78	27	
0.909402475	192.168.68.136	192.168.68.108	78	2404	0	0.000298590
0.923302125	192.168.68.108	192.168.68.136	2404	78	27	
0.930484001	192.168.68.108	192.168.68.136	2431	78	27	
0.930773796	192.168.68.136	192.168.68.108	78	2458	0	0.000289795
0.938753102	192.168.68.108	192.168.68.136	2458	78	27	
0.950873200	192.168.68.108	192.168.68.136	2485	78	27	
0.951166914	192.168.68.136	192.168.68.108	78	2512	0	0.000293714
0.962165763	192.168.68.108	192.168.68.136	2512	78	27	
0.972534212	192.168.68.108	192.168.68.136	2539	78	27	
0.972840736	192.168.68.136	192.168.68.108	78	2566	0	0.000306524
0.980829854	192.168.68.108	192.168.68.136	2566	78	27	
0.992790944	192.168.68.108	192.168.68.136	2593	78	27	
0.993105933	192.168.68.136	192.168.68.108	78	2620	0	0.000314989
1.006325209	192.168.68.108	192.168.68.136	2620	78	27	
1.013818445	192.168.68.108	192.168.68.136	2647	78	27	
1.014059750	192.168.68.136	192.168.68.108	78	2674	0	0.000241305
1.023192285	192.168.68.108	192.168.68.136	2674	78	27	
1.032765710	192.168.68.108	192.168.68.136	2701	78	27	
1.033090323	192.168.68.136	192.168.68.108	78	2728	0	0.000324613
1.043489865	192.168.68.108	192.168.68.136	2728	78	27	
1.054257788	192.168.68.108	192.168.68.136	2755	78	27	
1.054567484	192.168.68.136	192.168.68.108	78	2782	0	0.000309696
1.095546935	192.168.68.108	192.168.68.136	2782	78	27	
1.095547174	192.168.68.108	192.168.68.136	2809	78	27	
1.095547260	192.168.68.108	192.168.68.136	2836	78	27	
1.095547341	192.168.68.108	192.168.68.136	2863	78	27	
1.097749414	192.168.68.136	192.168.68.108	78	2890	0	0.002202073
1.107308082	192.168.68.108	192.168.68.136	2890	78	27	
1.118048405	192.168.68.108	192.168.68.136	2917	78	27	
1.118355199	192.168.68.136	192.168.68.108	78	2944	0	0.000306794
1.138085792	192.168.68.108	192.168.68.136	2944	78	27	
1.138086382	192.168.68.108	192.168.68.136	2971	78	27	
1.139129444	192.168.68.136	192.168.68.108	78	2998	0	0.001043062
1.148252873	192.168.68.108	192.168.68.136	2998	78	27	
1.157933868	192.168.68.108	192.168.68.136	3025	78	27	
1.158228404	192.168.68.136	192.168.68.108	78	3052	0	0.000294536
1.173064046	192.168.68.108	192.168.68.136	3052	78	27	
1.180015213	192.168.68.108	192.168.68.136	3079	78	27	
1.180274344	192.168.68.136	192.168.68.108	78	3106	0	0.000259131
1.189992859	192.168.68.108	192.168.68.136	3106	78	27	
1.200393435	192.168.68.108	192.168.68.136	3133	78	27	
1.200714167	192.168.68.136	192.168.68.108	78	3160	0	0.000320732
1.212263915	192.168.68.108	192.168.68.136	3160	78	27	
1.220242373	192.168.68.108	192.168.68.136	3187	78	27	
1.220555691	192.168.68.136	192.168.68.108	78	3214	0	0.000313318
1.229693788	192.168.68.108	192.168.68.136	3214	78	27	
1.245788239	192.168.68.108	192.168.68.136	3241	78	27	
1.246078920	192.168.68.136	192.168.68.108	78	3268	0	0.000290681
1.251999992	192.168.68.108	192.168.68.136	3268	78	27	
1.265884955	192.168.68.108	192.168.68.136	3295	78	27	
1.266190337	192.168.68.136	192.168.68.108	78	3322	0	0.000305382
1.273634062	192.168.68.108	192.168.68.136	3322	78	27	
1.285174446	192.168.68.108	192.168.68.136	3349	78	27	
1.285496673	192.168.68.136	192.168.68.108	78	3376	0	0.000322227
1.293555752	192.168.68.108	192.168.68.136	3376	78	27	
1.305449523	192.168.68.108	192.168.68.136	3403	78	27	
1.306069754	192.168.68.136	192.168.68.108	78	3430	0	0.000620231
1.321866774	192.168.68.108	192.168.68.136	3430	78	27	
1.330134681	192.168.68.108	192.168.68.136	3457	78	27	
1.330393965	192.168.68.136	192.168.68.108	78	3484	0	0.000259284
1.336145307	192.168.68.108	192.168.68.136	3484	78	27	
1.347750708	192.168.68.108	192.168.68.136	3511	78	27	
1.348036301	192.168.68.136	192.168.68.108	78	3538	0	0.000285593
1.355882816	192.168.68.108	192.168.68.136	3538	78	27	
1.367929888	192.168.68.108	192.168.68.136	3565	78	27	
1.368238175	192.168.68.136	192.168.68.108	78	3592	0	0.000308287
1.381850281	192.168.68.108	192.168.68.136	3592	78	27	
1.387568642	192.168.68.108	192.168.68.136	3619	78	27	
1.387873987	192.168.68.136	192.168.68.108	78	3646	0	0.000305345
1.397983593	192.168.68.108	192.168.68.136	3646	78	27	
1.407450223	192.168.68.108	192.168.68.136	3673	78	27	
1.407749953	192.168.68.136	192.168.68.108	78	3700	0	0.000299730
1.419230425	192.168.68.108	192.168.68.136	3700	78	27	
1.433550580	192.168.68.108	192.168.68.136	3727	78	27	
1.433854814	192.168.68.136	192.168.68.108	78	3754	0	0.000304234
1.445520664	192.168.68.108	192.168.68.136	3754	78	27	
1.450241866	192.168.68.108	192.168.68.136	3781	78	27	
1.450548259	192.168.68.136	192.168.68.108	78	3808	0	0.000306393
1.460612999	192.168.68.108	192.168.68.136	3808	78	27	
1.469681609	192.168.68.108	192.168.68.136	3835	78	27	
1.470007037	192.168.68.136	192.168.68.108	78	3862	0	0.000325428
1.486265837	192.168.68.108	192.168.68.136	3862	78	27	
1.493446484	192.168.68.108	192.168.68.136	3889	78	27	
1.493821556	192.168.68.136	192.168.68.108	78	3916	0	0.000375072
1.501517602	192.168.68.108	192.168.68.136	3916	78	27	
1.512103098	192.168.68.108	192.168.68.136	3943	78	27	
1.512414548	192.168.68.136	192.168.68.108	78	3970	0	0.000311450
1.524161389	192.168.68.108	192.168.68.136	3970	78	27	
1.535622059	192.168.68.108	192.168.68.136	3997	78	27	
1.535814588	192.168.68.136	192.168.68.108	78	4024	0	0.000192529
1.545796891	192.168.68.108	192.168.68.136	4024	78	27	
1.553803685	192.168.68.108	192.168.68.136	4051	78	27	
1.554053172	192.168.68.136	192.168.68.108	78	4078	0	0.000249487
1.563471615	192.168.68.108	192.168.68.136	4078	78	27	
1.575072533	192.168.68.108	192.168.68.136	4105	78	27	
1.575309417	192.168.68.136	192.168.68.108	78	4132	0	0.000236884
1.588107051	192.168.68.108	192.168.68.136	4132	78	27	
1.610254488	192.168.68.108	192.168.68.136	4159	78	27	
1.610254596	192.168.68.108	192.168.68.136	4186	78	27	
1.610709843	192.168.68.136	192.168.68.108	78	4213	0	0.000455247
1.619594294	192.168.68.108	192.168.68.136	4213	78	27	
1.627647160	192.168.68.108	192.168.68.136	4240	78	27	
1.627826837	192.168.68.136	192.168.68.108	78	4267	0	0.000179677
1.638068861	192.168.68.108	192.168.68.136	4267	78	27	
1.648410311	192.168.68.108	192.168.68.136	4294	78	27	
1.648719675	192.168.68.136	192.168.68.108	78	4321	0	0.000309364
1.657866885	192.168.68.108	192.168.68.136	4321	78	27	
1.667326235	192.168.68.108	192.168.68.136	4348	78	27	
1.667640568	192.168.68.136	192.168.68.108	78	4375	0	0.000314333
1.678110198	192.168.68.108	192.168.68.136	4375	78	27	
1.706015149	192.168.68.108	192.168.68.136	4402	78	27	
1.706015397	192.168.68.108	192.168.68.136	4429	78	27	
1.707129823	192.168.68.136	192.168.68.108	78	4456	0	0.001114426
1.724484499	192.168.68.108	192.168.68.136	4456	78	27	
1.724485027	192.168.68.108	192.168.68.136	4483	78	27	
1.725730295	192.168.68.136	192.168.68.108	78	4510	0	0.001245268
1.733681040	192.168.68.108	192.168.68.136	4510	78	27	
1.739767922	192.168.68.108	192.168.68.136	4537	78	27	
1.740093262	192.168.68.136	192.168.68.108	78	4564	0	0.000325340
1.751433666	192.168.68.108	192.168.68.136	4564	78	27	
1.762211330	192.168.68.108	192.168.68.136	4591	78	27	
1.762521976	192.168.68.136	192.168.68.108	78	4618	0	0.000310646
1.770405736	192.168.68.108	192.168.68.136	86	78	39	
1.770405975	192.168.68.108	192.168.68.136	0	0	0	
1.770457760	192.168.68.136	192.168.68.108	0	1	0	0.000051785
1.770406074	192.168.68.108	192.168.68.136	4618	78	27	
1.772560824	192.168.68.136	192.168.68.108	78	1	35	
1.772729291	192.168.68.136	192.168.68.108	78	1	35	
1.772886764	192.168.68.136	192.168.68.108	78	125	35	0.002481028
1.773033469	192.168.68.136	192.168.68.108	78	4645	35	0.002627395
1.773153410	192.168.68.136	192.168.68.108	78	1	35	
1.773280227	192.168.68.136	192.168.68.108	78	31	35	
1.809479189	192.168.68.108	192.168.68.136	4645	78	27	
1.809479908	192.168.68.108	192.168.68.136	1	1	150	0.039022148
1.809559003	192.168.68.136	192.168.68.108	1	151	0	0.000079095
1.809480064	192.168.68.108	192.168.68.136	4672	113	27	0.036446595
1.809480190	192.168.68.108	192.168.68.136	4699	113	27	
1.812494199	192.168.68.136	192.168.68.108	1	151	141	
1.813687459	192.168.68.136	192.168.68.108	113	4726	0	0.004207269
1.814314079	192.168.68.108	192.168.68.136	4726	113	27	
1.819957638	192.168.68.108	192.168.68.136	151	142	0	0.007463439
1.819957944	192.168.68.108	192.168.68.136	125	113	46	0.047071180
1.820808645	192.168.68.136	192.168.68.108	142	152	0	0.000851007
1.822188136	192.168.68.136	192.168.68.108	113	171	42	0.002230192
1.822319099	192.168.68.136	192.168.68.108	113	4753	42	0.008005020
1.823563120	192.168.68.108	192.168.68.136	4753	113	27	
1.834742930	192.168.68.108	192.168.68.136	152	143	0	0.013934285
1.834743998	192.168.68.108	192.168.68.136	4780	155	27	0.012424899
1.835440023	192.168.68.136	192.168.68.108	155	4807	0	0.000696025
1.841407095	192.168.68.108	192.168.68.136	1	113	0	0.068677804
1.841500445	192.168.68.136	192.168.68.108	113	1	42	
1.841407752	192.168.68.108	192.168.68.136	1	113	0	0.068254342
1.841569452	192.168.68.136	192.168.68.108	113	1	42	
1.841407900	192.168.68.108	192.168.68.136	31	113	0	0.068127673
1.841590521	192.168.68.136	192.168.68.108	113	31	42	
1.841407997	192.168.68.108	192.168.68.136	1	113	0	0.068847173
1.841615075	192.168.68.136	192.168.68.108	113	1	42	
1.843623077	192.168.68.108	192.168.68.136	4807	155	27	
1.856362366	192.168.68.108	192.168.68.136	4834	155	27	
1.856998606	192.168.68.136	192.168.68.108	155	4861	0	0.000636240
1.865427328	192.168.68.108	192.168.68.136	4861	155	27	
1.876116835	192.168.68.108	192.168.68.136	4888	155	27	
1.876375820	192.168.68.136	192.168.68.108	155	4915	0	0.000258985
1.885953342	192.168.68.108	192.168.68.136	171	155	0	0.063765206
1.885953579	192.168.68.108	192.168.68.136	4915	155	27	
1.896186477	192.168.68.108	192.168.68.136	4942	155	27	
1.896495036	192.168.68.136	192.168.68.108	155	4969	0	0.000308559
1.903764729	192.168.68.108	192.168.68.136	1	155	0	0.062149654
1.903764996	192.168.68.108	192.168.68.136	1	155	0	0.062195544
1.903765140	192.168.68.108	192.168.68.136	1	155	0	0.062264695
1.903765242	192.168.68.108	192.168.68.136	31	155	0	0.062174721
1.908026695	192.168.68.108	192.168.68.136	4969	155	27	
1.917596555	192.168.68.108	192.168.68.136	4996	155	27	
1.917906061	192.168.68.136	192.168.68.108	155	5023	0	0.000309506
1.928014908	192.168.68.108	192.168.68.136	5023	155	27	
1.938331690	192.168.68.108	192.168.68.136	5050	155	27	
1.938640708	192.168.68.136	192.168.68.108	155	5077	0	0.000309018
1.947898311	192.168.68.108	192.168.68.136	5077	155	27	
1.961483276	192.168.68.108	192.168.68.136	5104	155	27	
1.961808979	192.168.68.136	192.168.68.108	155	5131	0	0.000325703
1.969899661	192.168.68.108	192.168.68.136	5131	155	27	
1.979238608	192.168.68.108	192.168.68.136	5158	155	27	
1.979553612	192.168.68.136	192.168.68.108	155	5185	0	0.000315004
1.989921399	192.168.68.108	192.168.68.136	5185	155	27	
1.999425155	192.168.68.108	192.168.68.136	5212	155	27	
1.999737385	192.168.68.136	192.168.68.108	155	5239	0	0.000312230
2.012241741	192.168.68.108	192.168.68.136	5239	155	27	
2.023903122	192.168.68.108	192.168.68.136	5266	155	27	
2.024234570	192.168.68.136	192.168.68.108	155	5293	0	0.000331448
2.032023532	192.168.68.108	192.168.68.136	5293	155	27	
2.048335204	192.168.68.108	192.168.68.136	5320	155	27	
2.048655965	192.168.68.136	192.168.68.108	155	5347	0	0.000320761
2.052010639	192.168.68.108	192.168.68.136	5347	155	27	
2.063908439	192.168.68.108	192.168.68.136	5374	155	27	
2.064232043	192.168.68.136	192.168.68.108	155	5401	0	0.000323604
2.074291853	192.168.68.108	192.168.68.136	5401	155	27	
2.082531517	192.168.68.108	192.168.68.136	5428	155	27	
2.082810442	192.168.68.136	192.168.68.108	155	5455	0	0.000278925
2.100537765	192.168.68.108	192.168.68.136	5455	155	27	
2.103976849	192.168.68.108	192.168.68.136	5482	155	27	
2.104298761	192.168.68.136	192.168.68.108	155	5509	0	0.000321912
2.114120480	192.168.68.108	192.168.68.136	5509	155	27	
2.124601793	192.168.68.108	192.168.68.136	5536	155	27	
2.124937933	192.168.68.136	192.168.68.108	155	5563	0	0.000336140
2.134268047	192.168.68.108	192.168.68.136	5563	155	27	
2.148988139	192.168.68.108	192.168.68.136	5590	155	27	
2.149312429	192.168.68.136	192.168.68.108	155	5617	0	0.000324290
2.155079959	192.168.68.108	192.168.68.136	5617	155	27	
2.165881046	192.168.68.108	192.168.68.136	5644	155	27	
2.166204018	192.168.68.136	192.168.68.108	155	5671	0	0.000322972
2.177576173	192.168.68.108	192.168.68.136	5671	155	27	
2.186104519	192.168.68.108	192.168.68.136	5698	155	27	
2.186424318	192.168.68.136	192.168.68.108	155	5725	0	0.000319799
2.198887550	192.168.68.108	192.168.68.136	5725	155	27	
2.209610815	192.168.68.108	192.168.68.136	5752	155	27	
2.209930545	192.168.68.136	192.168.68.108	155	5779	0	0.000319730
2.216530929	192.168.68.108	192.168.68.136	5779	155	27	
2.227296729	192.168.68.108	192.168.68.136	5806	155	27	
2.227624186	192.168.68.136	192.168.68.108	155	5833	0	0.000327457
2.237542973	192.168.68.108	192.168.68.136	5833	155	27	
2.251708094	192.168.68.108	192.168.68.136	5860	155	27	
2.252030723	192.168.68.136	192.168.68.108	155	5887	0	0.000322629
2.260832855	192.168.68.108	192.168.68.136	5887	155	27	
2.267828195	192.168.68.108	192.168.68.136	5914	155	27	
2.268177055	192.168.68.136	192.168.68.108	155	5941	0	0.000348860
2.279048728	192.168.68.108	192.168.68.136	5941	155	27	
2.289400750	192.168.68.108	192.168.68.136	5968	155	27	
2.289675011	192.168.68.136	192.168.68.108	155	5995	0	0.000274261
2.304500417	192.168.68.108	192.168.68.136	5995	155	27	
2.311761943	192.168.68.108	192.168.68.136	6022	155	27	
2.312026758	192.168.68.136	192.168.68.108	155	6049	0	0.000264815
2.320105053	192.168.68.108	192.168.68.136	6049	155	27	
2.330591096	192.168.68.108	192.168.68.136	6076	155	27	
2.331188589	192.168.68.136	192.168.68.108	155	6103	0	0.000597493
2.342088047	192.168.68.108	192.168.68.136	6103	155	27	
2.353791319	192.168.68.108	192.168.68.136	6130	155	27	
2.354121294	192.168.68.136	192.168.68.108	155	6157	0	0.000329975
2.362254597	192.168.68.108	192.168.68.136	6157	155	27	
2.371601104	192.168.68.108	192.168.68.136	6184	155	27	
2.371962170	192.168.68.136	192.168.68.108	155	6211	0	0.000361066
2.390076897	192.168.68.108	192.168.68.136	6211	155	27	
2.392123028	192.168.68.108	192.168.68.136	6238	155	27	
2.392222097	192.168.68.136	192.168.68.108	155	6265	0	0.000099069
2.404887797	192.168.68.108	192.168.68.136	6265	155	27	
2.413590166	192.168.68.108	192.168.68.136	6292	155	27	
2.413814324	192.168.68.136	192.168.68.108	155	6319	0	0.000224158
2.455679588	192.168.68.108	192.168.68.136	6319	155	27	
2.455680203	192.168.68.108	192.168.68.136	6346	155	27	
2.455680314	192.168.68.108	192.168.68.136	6373	155	27	
2.455680406	192.168.68.108	192.168.68.136	6400	155	27	
2.458142895	192.168.68.136	192.168.68.108	155	6427	0	0.002462489
2.464830473	192.168.68.108	192.168.68.136	6427	155	27	
2.474457940	192.168.68.108	192.168.68.136	6454	155	27	
2.474724208	192.168.68.136	192.168.68.108	155	6481	0	0.000266268
2.485426297	192.168.68.108	192.168.68.136	6481	155	27	
2.495048981	192.168.68.108	192.168.68.136	6508	155	27	
2.495355254	192.168.68.136	192.168.68.108	155	6535	0	0.000306273
2.507605646	192.168.68.108	192.168.68.136	6535	155	27	
2.516287657	192.168.68.108	192.168.68.136	6562	155	27	
2.516607523	192.168.68.136	192.168.68.108	155	6589	0	0.000319866
2.526648343	192.168.68.108	192.168.68.136	6589	155	27	
2.539094203	192.168.68.108	192.168.68.136	6616	155	27	
2.539412785	192.168.68.136	192.168.68.108	155	6643	0	0.000318582
2.548979273	192.168.68.108	192.168.68.136	6643	155	27	
2.558602147	192.168.68.108	192.168.68.136	6670	155	27	
2.558909756	192.168.68.136	192.168.68.108	155	6697	0	0.000307609
2.568474942	192.168.68.108	192.168.68.136	6697	155	27	
2.578968638	192.168.68.108	192.168.68.136	6724	155	27	
2.579263645	192.168.68.136	192.168.68.108	155	6751	0	0.000295007
2.588578070	192.168.68.108	192.168.68.136	6751	155	27	
2.599741394	192.168.68.108	192.168.68.136	6778	155	27	
2.600051905	192.168.68.136	192.168.68.108	155	6805	0	0.000310511
2.610282857	192.168.68.108	192.168.68.136	6805	155	27	
2.620059423	192.168.68.108	192.168.68.136	6832	155	27	
2.620381422	192.168.68.136	192.168.68.108	155	6859	0	0.000321999
2.630845037	192.168.68.108	192.168.68.136	6859	155	27	
2.641250470	192.168.68.108	192.168.68.136	6886	155	27	
2.641609716	192.168.68.136	192.168.68.108	155	6913	0	0.000359246
2.650745593	192.168.68.108	192.168.68.136	6913	155	27	
